Open time,Open,Close,Volume,CHG,stocRSI,MACD
2017-11-29,9896.79,9687.88,13352.538715,-2.11,80.42,163.81
2017-11-30,9687.88,9838.96,9389.574329,1.56,73.24,153.31
2017-12-01,9837.0,10782.99,6134.923633,9.62,95.81,192.72
2017-12-02,10775.04,10890.01,4765.439757,1.07,95.85,207.47
2017-12-03,10902.69,11165.41,5346.636524,2.41,95.42,216.28
2017-12-04,11165.41,11579.0,4663.424562,3.7,97.66,229.23
2017-12-05,11571.03,11699.99,5550.732055,1.11,100.0,224.89
2017-12-06,11699.99,13550.05,6707.946319,15.81,100.0,319.78
2017-12-07,13541.01,16599.0,7487.065695,22.58,100.0,547.68
2017-12-08,16599.0,15880.0,17589.013136,-4.33,60.35,605.28
2017-12-09,15880.01,14656.07,13918.758687,-7.71,0.0,519.52
2017-12-10,14664.01,14899.98,16553.037173,1.61,0.0,440.89
2017-12-11,14946.26,16587.97,11820.401762,10.98,11.64,462.0
2017-12-12,16587.97,16349.99,9436.802411,-1.43,0.43,420.56
2017-12-13,16349.99,16033.29,12416.328801,-1.94,0.0,336.11
2017-12-14,16030.34,16334.98,11616.867151,1.9,1.47,267.82
2017-12-15,16334.98,17539.83,9181.273947,7.38,3.91,270.26
2017-12-16,17516.81,19102.66,4202.628709,9.05,15.8,339.15
2017-12-17,19120.19,18860.02,9177.183434,-1.36,6.22,330.07
2017-12-18,18860.04,18856.25,10624.633071,-0.02,2.68,287.09
2017-12-19,18856.25,17295.2,13210.74822,-8.28,0.0,125.09
2017-12-20,17295.2,16488.98,13450.496693,-4.66,0.0,-55.14
2017-12-21,16480.52,15492.64,20324.2173,-5.99,0.0,-249.36
2017-12-22,15514.03,13326.61,36076.271175,-14.1,0.0,-516.24
2017-12-23,13326.61,13300.0,13141.538875,-0.2,10.18,-676.96
2017-12-24,13300.0,13500.0,28557.534988,1.5,9.65,-746.71
2017-12-25,13500.0,13699.34,15748.207607,1.48,0.0,-754.14
2017-12-26,13699.34,15689.01,15034.668104,14.52,25.87,-606.13
2017-12-27,15709.98,15459.99,14959.864723,-1.59,26.65,-508.66
2017-12-28,15459.97,14182.11,21717.858014,-8.27,13.24,-513.77
2017-12-29,14199.14,14378.9,18072.008116,1.27,1.98,-487.61
2017-12-30,14378.99,12440.01,19221.158039,-13.48,0.0,-578.42
2017-12-31,12345.1,13716.36,11768.989718,11.11,14.41,-531.26
2018-01-01,13715.65,13380.0,8609.915844,-2.45,0,0.0
2018-01-02,13382.16,14675.11,20078.092111,9.66,0,82.65
2018-01-03,14690.0,14919.51,15905.667639,1.56,0,145.53
2018-01-04,14919.51,15059.54,21329.649574,0.94,0,185.73
2018-01-05,15059.56,16960.39,23251.491125,12.62,0,321.55
2018-01-06,16960.39,17069.79,18571.457508,0.65,0,395.14
2018-01-07,17069.79,16150.03,12493.125558,-5.39,0.0,359.27
2018-01-08,16218.85,14902.54,26600.609912,-8.12,0.0,234.94
2018-01-09,14902.54,14400.0,14315.004253,-3.37,0.0,108.7
2018-01-10,14401.0,14907.09,17411.001655,3.51,7.38,52.06
2018-01-11,14940.0,13238.78,33554.723751,-11.39,0.0,-96.93
2018-01-12,13238.76,13740.01,16417.162137,3.79,5.55,-157.33
2018-01-13,13749.95,14210.0,12221.508528,3.35,10.22,-160.66
2018-01-14,14210.0,13474.99,17017.894329,-5.17,2.54,-204.59
2018-01-15,13477.98,13539.93,14652.094705,0.46,3.15,-220.13
2018-01-16,13500.0,10900.0,63401.169175,-19.26,0.0,-389.2
2018-01-17,10899.99,10988.79,72331.796646,0.81,0.0,-470.59
2018-01-18,10972.59,10961.97,48464.434937,-0.1,0.0,-499.07
2018-01-19,10960.0,11474.98,34129.375421,4.7,0.0,-457.31
2018-01-20,11474.98,12799.94,28768.857827,11.55,14.61,-320.85
2018-01-21,12799.8,11530.0,41379.773426,-9.92,18.45,-297.06
2018-01-22,11530.0,10760.05,43752.606791,-6.68,22.7,-312.55
2018-01-23,10760.05,10799.18,37473.922552,0.36,27.2,-299.5
2018-01-24,10799.14,11349.99,27158.587762,5.1,33.84,-235.91
2018-01-25,11349.96,11175.27,20839.954183,-1.54,50.9,-189.74
2018-01-26,11184.7,11089.0,33056.87196,-0.86,38.67,-150.83
2018-01-27,11089.0,11491.0,18860.768345,3.63,41.79,-87.01
2018-01-28,11499.98,11879.95,16887.339524,3.3,63.36,-11.55
2018-01-29,11879.95,11251.0,14170.377538,-5.29,81.6,2.31
2018-01-30,11250.11,10237.51,25554.372946,-9.0,100.0,-47.71
2018-01-31,10230.0,10285.1,18015.956805,0.54,98.64,-67.33
2018-02-01,10285.1,9224.52,33564.764311,-10.31,74.0,-137.42
2018-02-02,9224.52,8873.03,49971.626975,-3.81,25.52,-189.91
2018-02-03,8873.03,9199.96,28725.000735,3.68,0.0,-184.89
2018-02-04,9199.96,8184.81,32014.308449,-11.03,4.42,-229.32
2018-02-05,8179.99,6939.99,63403.182579,-15.16,0.0,-316.54
2018-02-06,6939.63,7652.14,100201.500307,10.27,29.74,-300.4
2018-02-07,7655.02,7599.0,60778.460497,-0.73,4.97,-268.48
2018-02-08,7599.0,7784.02,1521.537318,2.43,16.26,-212.53
2018-02-09,7789.9,8683.92,20482.910825,11.48,54.03,-98.34
2018-02-10,8683.93,8533.98,49381.512653,-1.73,36.05,-20.41
2018-02-11,8533.99,8063.88,45025.187952,-5.51,12.42,10.32
2018-02-12,8063.82,8903.0,41987.85049,10.41,55.93,93.38
2018-02-13,8903.0,8539.9,35454.972956,-4.08,71.05,127.96
2018-02-14,8535.17,9449.99,40811.952867,10.72,100.0,211.3
2018-02-15,9449.98,10000.09,52427.596715,5.82,100.0,297.36
2018-02-16,10000.89,10159.98,38161.205974,1.59,100.0,355.06
2018-02-17,10156.07,11039.55,41882.108407,8.7,100.0,437.06
2018-02-18,11039.55,10383.43,61137.380728,-5.94,100.0,431.0
2018-02-19,10375.01,11153.0,40831.417131,7.5,100.0,460.06
2018-02-20,11147.11,11200.99,48153.354288,0.48,95.95,462.51
2018-02-21,11195.07,10437.6,68113.818754,-6.77,82.08,395.33
2018-02-22,10439.02,9811.04,67060.166483,-6.02,70.28,295.85
2018-02-23,9815.55,10131.04,57202.70237,3.21,64.62,241.07
2018-02-24,10131.04,9694.51,40888.156299,-4.31,60.32,168.36
2018-02-25,9694.51,9590.0,28373.517586,-1.08,58.21,109.02
2018-02-26,9590.0,10324.0,34878.292756,7.65,53.46,114.44
2018-02-27,10321.0,10569.04,30705.385123,2.4,58.15,128.69
2018-02-28,10584.33,10326.76,30800.983782,-2.43,8.3,116.35
2018-03-01,10325.64,10920.0,25092.55393,5.76,1.35,141.04
2018-03-02,10923.36,11039.0,23910.71009,1.06,0.07,157.05
2018-03-03,11038.99,11464.48,21287.15328,3.85,0.0,185.99
2018-03-04,11464.47,11515.0,17295.918653,0.44,28.21,197.17
2018-03-05,11515.0,11454.0,15144.231063,-0.53,0.0,189.06
2018-03-06,11455.0,10716.48,29515.572363,-6.45,0.0,125.67
2018-03-07,10716.48,9910.0,50647.67108,-7.53,0.0,26.28
2018-03-08,9910.0,9271.64,41109.473226,-6.44,0.0,-79.8
2018-03-09,9267.07,9227.0,64112.291407,-0.43,0.0,-146.43
2018-03-10,9230.0,8770.22,37180.012857,-4.98,0.0,-210.83
2018-03-11,8770.22,9533.57,44325.973386,8.7,36.34,-192.09
2018-03-12,9533.57,9131.34,42230.77793,-4.22,0.0,-196.18
2018-03-13,9131.34,9150.0,40191.409358,0.2,0.0,-187.05
2018-03-14,9151.92,8170.0,49708.094108,-10.73,0.0,-233.43
2018-03-15,8184.01,8240.98,52291.022277,0.7,0.0,-244.55
2018-03-16,8240.98,8260.0,38815.409893,0.23,0.0,-235.76
2018-03-17,8260.0,7824.8,33110.206329,-5.27,0.0,-243.4
2018-03-18,7824.01,8189.99,59488.231711,4.68,12.42,-209.3
2018-03-19,8189.0,8600.0,55297.084942,5.02,30.49,-147.49
2018-03-20,8595.01,8909.98,44865.105835,3.66,53.18,-77.6
2018-03-21,8909.96,8885.0,39972.405371,-0.28,69.73,-27.51
2018-03-22,8884.82,8722.9,40617.556809,-1.82,82.66,-1.14
2018-03-23,8720.0,8898.03,39991.007666,2.04,90.51,30.51
2018-03-24,8898.04,8546.86,35466.609572,-3.95,93.85,30.14
2018-03-25,8531.25,8470.15,29001.769316,-0.72,62.53,27.17
2018-03-26,8470.14,8134.23,44033.59566,-3.97,64.62,6.12
2018-03-27,8134.22,7795.51,37427.64805,-4.16,53.69,-25.34
2018-03-28,7795.51,7949.3,26401.33167,1.97,96.97,-30.2
2018-03-29,7949.3,7090.14,54620.915125,-10.81,61.44,-82.7
2018-03-30,7090.16,6840.23,65306.031976,-3.53,53.66,-123.24
2018-03-31,6840.24,6923.91,36868.539087,1.22,65.35,-132.59
2018-04-01,6922.0,6813.01,44071.430463,-1.57,20.78,-134.01
2018-04-02,6813.01,7056.0,32123.560072,3.57,0.0,-107.51
2018-04-03,7063.97,7405.21,37787.331811,4.83,4.09,-57.86
2018-04-04,7405.21,6796.1,42227.183804,-8.23,0.0,-57.34
2018-04-05,6796.1,6770.76,39029.73146,-0.37,3.68,-50.25
2018-04-06,6770.0,6601.39,27455.01192,-2.49,0.0,-48.49
2018-04-07,6601.39,6895.8,32269.578267,4.46,30.67,-20.45
2018-04-08,6895.81,7018.0,21427.673165,1.77,41.47,11.63
2018-04-09,7011.04,6782.72,34078.297206,-3.26,44.7,21.74
2018-04-10,6781.55,6843.9,22326.728095,0.92,61.25,36.41
2018-04-11,6839.56,6953.79,23997.871177,1.67,85.29,56.2
2018-04-12,6953.78,7923.0,64861.595987,13.94,100.0,132.87
2018-04-13,7922.99,7877.41,55044.523148,-0.58,100.0,176.1
2018-04-14,7877.48,7999.01,31621.286357,1.54,100.0,206.38
2018-04-15,8004.0,8355.0,27946.720444,4.39,100.0,241.45
2018-04-16,8355.07,8064.92,36664.069715,-3.47,85.24,235.89
2018-04-17,8064.92,7885.02,32152.603567,-2.23,71.71,211.66
2018-04-18,7890.96,8173.0,26969.04457,3.57,100.0,206.37
2018-04-19,8173.99,8278.0,27113.847464,1.27,100.0,201.08
2018-04-20,8273.84,8856.98,39795.337485,7.05,100.0,225.86
2018-04-21,8852.12,8915.31,40872.229909,0.71,97.23,234.44
2018-04-22,8915.31,8787.02,29458.25348,-1.44,89.62,219.98
2018-04-23,8785.7,8934.01,25838.114709,1.69,100.0,208.9
2018-04-24,8934.0,9619.99,46268.790106,7.68,100.0,234.44
2018-04-25,9618.96,8869.99,81110.037589,-7.79,49.81,189.42
2018-04-26,8869.99,9266.0,43300.304245,4.46,34.84,175.24
2018-04-27,9267.03,8915.35,37241.347036,-3.79,18.26,133.08
2018-04-28,8915.35,9348.0,34759.62842,4.85,27.39,125.28
2018-04-29,9348.0,9419.0,38149.850035,0.76,19.07,116.06
2018-04-30,9417.04,9246.01,35002.033875,-1.82,25.15,90.6
2018-05-01,9246.01,9071.48,41018.463633,-1.89,8.78,55.99
2018-05-02,9071.48,9247.84,26123.543961,1.94,4.51,39.72
2018-05-03,9247.81,9750.0,38768.388288,5.43,18.77,56.5
2018-05-04,9750.0,9713.99,28681.588879,-0.37,0.0,58.65
2018-05-05,9714.0,9864.0,24990.018345,1.54,3.67,63.24
2018-05-06,9863.99,9659.01,27690.351559,-2.08,0.0,46.34
2018-05-07,9661.02,9365.0,33787.640012,-3.06,0.0,11.05
2018-05-08,9365.0,9187.56,25533.831889,-1.89,0.0,-26.49
2018-05-09,9178.0,9310.0,25673.524899,1.44,56.41,-44.28
2018-05-10,9310.0,9002.2,25055.063718,-3.31,6.53,-76.11
2018-05-11,9002.21,8400.0,48227.048061,-6.69,0.0,-133.69
2018-05-12,8405.94,8465.94,40241.32081,0.71,0.0,-161.45
2018-05-13,8475.44,8679.71,25632.869362,2.41,9.47,-159.25
2018-05-14,8679.71,8663.34,37389.666533,-0.19,15.99,-152.72
2018-05-15,8663.37,8462.0,28126.956136,-2.32,14.83,-155.28
2018-05-16,8462.0,8330.0,31130.718908,-1.56,0.0,-158.61
2018-05-17,8330.0,8041.46,25439.844799,-3.46,0.0,-171.89
2018-05-18,8038.82,8239.81,23476.158251,2.5,13.41,-159.24
2018-05-19,8238.01,8233.49,17193.424276,-0.05,3.88,-143.7
2018-05-20,8233.49,8526.98,19957.057109,3.56,29.6,-107.7
2018-05-21,8526.97,8381.24,21516.596486,-1.71,34.01,-88.55
2018-05-22,8386.89,7977.11,23710.902858,-4.89,27.44,-97.26
2018-05-23,7977.12,7501.95,42910.666774,-5.96,12.95,-127.28
2018-05-24,7501.95,7575.01,37845.446595,0.97,32.71,-133.8
2018-05-25,7578.99,7457.0,26739.95664,-1.61,59.89,-137.15
2018-05-26,7456.99,7333.96,19464.086071,-1.65,44.83,-138.34
2018-05-27,7334.0,7338.99,18706.945515,0.07,16.09,-129.63
2018-05-28,7338.99,7099.0,27219.438963,-3.27,7.07,-130.51
2018-05-29,7099.0,7461.29,39407.21183,5.1,84.88,-98.62
2018-05-30,7467.98,7375.96,32041.583623,-1.23,100.0,-76.2
2018-05-31,7382.07,7485.01,30776.063102,1.39,100.0,-48.32
2018-06-01,7485.01,7521.01,28259.124078,0.48,78.41,-23.02
2018-06-02,7521.01,7640.03,26720.690219,1.58,95.01,4.67
2018-06-03,7636.81,7714.26,27505.158951,1.01,64.08,29.56
2018-06-04,7714.26,7487.0,32258.835115,-2.95,58.14,32.06
2018-06-05,7487.0,7625.0,31722.973384,1.84,100.0,43.65
2018-06-06,7626.64,7658.84,27229.991898,0.42,100.0,53.57
2018-06-07,7658.79,7691.08,25062.227202,0.42,96.74,61.7
2018-06-08,7691.08,7603.44,23396.804671,-1.14,99.64,60.5
2018-06-09,7603.44,7491.73,19339.885176,-1.47,100.0,51.84
2018-06-10,7491.73,6764.99,52342.020032,-9.7,50.14,-0.42
2018-06-11,6765.0,6872.0,34552.162303,1.58,57.4,-24.05
2018-06-12,6872.0,6530.0,36722.211191,-4.98,0.0,-57.1
2018-06-13,6530.0,6292.78,46185.5181,-3.63,0.0,-87.5
2018-06-14,6292.78,6635.98,44478.130837,5.45,23.69,-77.41
2018-06-15,6638.67,6388.9,30018.329905,-3.76,9.88,-79.96
2018-06-16,6380.01,6483.98,22277.241147,1.63,7.7,-68.29
2018-06-17,6482.5,6449.61,19847.247688,-0.51,0.0,-56.42
2018-06-18,6444.06,6712.46,31821.434995,4.17,32.74,-25.94
2018-06-19,6711.39,6741.21,24311.421143,0.44,23.36,-0.29
2018-06-20,6740.0,6761.51,26359.752452,0.32,22.14,20.46
2018-06-21,6763.21,6718.84,25428.854048,-0.66,17.33,32.98
2018-06-22,6717.69,6045.0,52157.370833,-10.01,0.0,-0.67
2018-06-23,6045.92,6149.98,26622.788589,1.72,17.42,-11.78
2018-06-24,6149.98,6136.97,47445.998955,-0.21,61.32,-15.7
2018-06-25,6137.95,6252.0,39164.515306,1.86,100.0,-6.68
2018-06-26,6252.0,6070.78,19377.240484,-2.9,100.0,-8.93
2018-06-27,6065.89,6133.73,19225.671098,1.12,100.0,-2.52
2018-06-28,6134.73,5853.98,30585.266026,-4.58,28.28,-12.88
2018-06-29,5851.01,6197.92,33911.287278,5.93,96.77,6.62
2018-06-30,6197.92,6390.07,37919.61284,3.1,100.0,34.12
2018-07-01,6391.08,6356.81,27562.965974,-0.54,100.0,50.72
2018-07-02,6360.82,6615.29,36230.452264,4.0,99.56,78.13
2018-07-03,6615.29,6513.86,38657.781691,-1.53,87.54,87.72
2018-07-04,6511.01,6586.98,23571.892777,1.17,92.88,96.59
2018-07-05,6585.53,6529.2,35071.972898,-0.86,91.59,95.96
2018-07-06,6529.2,6609.78,29397.094748,1.23,100.0,98.03
2018-07-07,6609.79,6756.98,23973.876886,2.23,100.0,105.7
2018-07-08,6753.48,6712.1,24622.947794,-0.61,96.85,103.99
2018-07-09,6712.1,6662.12,26732.40655,-0.74,85.5,95.92
2018-07-10,6662.78,6296.91,38560.672702,-5.49,69.65,63.95
2018-07-11,6296.91,6378.07,28715.498487,1.29,70.79,47.02
2018-07-12,6378.07,6250.57,31306.663348,-2.0,72.9,26.99
2018-07-13,6251.4,6214.57,26375.325286,-0.59,25.55,11.83
2018-07-14,6214.57,6251.99,17783.071999,0.6,0.35,5.18
2018-07-15,6250.9,6353.01,22979.211508,1.63,22.47,8.26
2018-07-16,6354.15,6723.35,36204.87708,5.81,38.94,34.45
2018-07-17,6723.33,7317.44,52105.423459,8.84,100.0,87.95
2018-07-18,7317.44,7381.9,59487.64345,0.88,99.46,121.76
2018-07-19,7381.88,7466.21,41218.256437,1.14,100.0,142.44
2018-07-20,7468.86,7337.53,46140.313447,-1.76,80.25,139.9
2018-07-21,7337.47,7398.78,28886.490291,0.84,75.07,134.74
2018-07-22,7399.25,7394.79,30270.21844,-0.06,79.91,123.74
2018-07-23,7394.78,7721.01,41646.346671,4.41,100.0,130.44
2018-07-24,7721.65,8397.24,60121.163749,8.75,100.0,169.92
2018-07-25,8397.24,8175.64,48257.649124,-2.64,83.32,170.2
2018-07-26,8175.63,7920.0,43223.481682,-3.13,75.21,143.33
2018-07-27,7920.0,8188.57,43671.005891,3.39,81.44,133.99
2018-07-28,8188.57,8225.04,26215.173839,0.45,79.29,120.99
2018-07-29,8225.04,8211.0,25531.226185,-0.17,74.59,102.89
2018-07-30,8210.99,8173.92,39692.416542,-0.45,46.6,80.84
2018-07-31,8171.4,7730.93,48296.915587,-5.39,0.0,31.38
2018-08-01,7735.67,7604.58,42582.312932,-1.69,0.0,-12.54
2018-08-02,7600.08,7525.71,37665.696684,-0.98,0.0,-47.62
2018-08-03,7525.71,7418.78,44669.486047,-1.42,1.1,-77.0
2018-08-04,7412.27,7009.84,36288.42601,-5.43,0.0,-120.37
2018-08-05,7009.84,7024.19,32894.849782,0.2,0.72,-142.95
2018-08-06,7024.19,6934.82,32760.191643,-1.27,0.0,-157.6
2018-08-07,6935.0,6720.06,45438.473501,-3.1,0.0,-174.16
2018-08-08,6720.63,6285.0,59550.536319,-6.48,0.0,-204.71
2018-08-09,6283.27,6529.79,51941.185111,3.92,14.32,-198.57
2018-08-10,6529.79,6144.01,59034.974902,-5.91,0.0,-209.56
2018-08-11,6148.13,6232.35,47133.418555,1.37,2.49,-199.96
2018-08-12,6222.55,6308.33,38567.770712,1.38,6.44,-178.29
2018-08-13,6308.56,6246.35,53895.828783,-0.99,8.67,-158.6
2018-08-14,6248.25,6188.08,50186.745091,-0.96,15.15,-140.58
2018-08-15,6188.08,6267.16,68806.687026,1.28,25.4,-115.46
2018-08-16,6265.27,6311.75,48515.254618,0.74,30.98,-89.15
2018-08-17,6316.0,6584.49,57851.610803,4.25,67.17,-48.71
2018-08-18,6579.04,6387.96,53742.322172,-2.9,76.71,-31.37
2018-08-19,6387.96,6477.53,45190.847994,1.4,100.0,-11.09
2018-08-20,6477.53,6254.84,49435.55526,-3.44,92.37,-9.93
2018-08-21,6251.0,6480.0,41569.947408,3.66,100.0,7.79
2018-08-22,6479.98,6360.89,77909.391359,-1.84,100.0,12.97
2018-08-23,6362.57,6525.01,40358.166825,2.55,95.39,28.07
2018-08-24,6525.0,6681.64,38305.675322,2.4,100.0,48.04
2018-08-25,6686.98,6733.64,19220.505929,0.7,98.56,63.24
2018-08-26,6733.64,6700.0,20107.297208,-0.5,92.96,69.04
2018-08-27,6700.0,6908.64,37747.078747,3.11,100.0,83.96
2018-08-28,6907.26,7076.11,48352.917163,2.44,100.0,100.98
2018-08-29,7077.0,7031.22,43252.487392,-0.65,94.33,104.64
2018-08-30,7033.21,6984.84,44716.77462,-0.69,87.03,99.42
2018-08-31,6984.84,7011.21,40467.400638,0.38,72.82,93.3
2018-09-01,7011.21,7200.01,40323.414093,2.69,100.0,97.11
2018-09-02,7201.57,7302.01,39814.840352,1.39,100.0,101.17
2018-09-03,7302.0,7263.02,32396.018371,-0.53,100.0,95.95
2018-09-04,7263.0,7359.06,35300.640518,1.32,95.0,93.59
2018-09-05,7359.05,6700.0,63715.256267,-8.96,26.94,44.74
2018-09-06,6697.27,6516.01,60644.464227,-2.71,0.0,-0.47
2018-09-07,6516.84,6395.54,38906.28805,-1.86,0.0,-36.98
2018-09-08,6395.54,6185.05,38215.032171,-3.29,0.0,-71.77
2018-09-09,6185.06,6250.81,37053.92382,1.06,5.55,-85.88
2018-09-10,6252.26,6312.0,32439.456432,0.96,0.0,-86.38
2018-09-11,6311.99,6294.91,33104.88859,-0.27,0.0,-83.12
2018-09-12,6293.0,6338.62,31433.645939,0.72,4.47,-73.6
2018-09-13,6338.62,6487.38,40465.063107,2.35,15.68,-53.79
2018-09-14,6487.39,6476.63,37173.339277,-0.17,13.69,-38.63
2018-09-15,6476.63,6514.96,25243.656612,0.59,3.62,-23.95
2018-09-16,6514.96,6505.0,27568.132897,-0.15,0.0,-13.37
2018-09-17,6500.08,6248.69,35987.254738,-3.87,0.0,-21.61
2018-09-18,6248.69,6336.45,32620.86667,1.4,0.0,-19.2
2018-09-19,6336.39,6391.89,39044.080082,0.88,56.46,-12.26
2018-09-20,6392.0,6492.0,25189.024728,1.56,100.0,0.02
2018-09-21,6492.0,6759.02,51779.343463,4.11,100.0,25.67
2018-09-22,6759.01,6723.05,29349.690667,-0.53,100.0,38.96
2018-09-23,6723.05,6708.0,30286.229773,-0.22,94.86,45.05
2018-09-24,6706.81,6581.39,35305.73991,-1.87,76.93,39.08
2018-09-25,6581.42,6447.54,40301.029452,-2.03,66.01,25.32
2018-09-26,6445.11,6465.12,33484.54207,0.31,64.21,17.0
2018-09-27,6467.84,6689.13,33087.428297,3.42,69.22,25.67
2018-09-28,6689.12,6634.58,42399.448523,-0.82,65.63,26.69
2018-09-29,6634.58,6596.38,30255.9597,-0.58,60.16,23.84
2018-09-30,6597.66,6626.57,27764.724519,0.44,62.91,23.04
2018-10-01,6626.57,6611.61,20621.506894,-0.23,85.06,20.62
2018-10-02,6610.0,6525.79,28245.810088,-1.27,57.45,12.74
2018-10-03,6525.79,6510.0,28451.969138,-0.24,25.91,6.31
2018-10-04,6510.01,6593.79,20074.300818,1.29,8.11,7.44
2018-10-05,6591.69,6635.65,16096.552392,0.67,0.0,10.58
2018-10-06,6635.65,6594.27,10939.505391,-0.62,0.0,9.46
2018-10-07,6596.44,6615.26,17406.831762,0.29,8.98,9.7
2018-10-08,6615.26,6673.01,23123.419541,0.87,55.69,13.1
2018-10-09,6673.01,6656.61,15354.779469,-0.25,95.28,13.54
2018-10-10,6656.67,6631.0,15390.661444,-0.39,81.58,11.48
2018-10-11,6630.21,6252.68,48712.400332,-5.69,0.0,-14.56
2018-10-12,6252.71,6298.01,29004.071419,0.72,13.58,-27.22
2018-10-13,6298.0,6332.93,19098.070025,0.55,23.85,-31.41
2018-10-14,6332.92,6339.34,15627.411314,0.1,19.33,-31.83
2018-10-15,6339.34,6752.5,90748.031246,6.52,77.71,-3.83
2018-10-16,6752.5,6759.27,27557.957764,0.1,88.89,14.58
2018-10-17,6762.76,6740.89,26641.431379,-0.32,88.54,24.38
2018-10-18,6739.01,6618.96,20116.521941,-1.78,65.83,21.62
2018-10-19,6618.96,6528.88,20772.60077,-1.36,52.19,13.09
2018-10-20,6528.88,6588.4,19240.722247,0.91,62.55,10.93
2018-10-21,6585.72,6590.11,6515.357792,0.07,60.56,9.15
2018-10-22,6590.12,6581.2,16213.69266,-0.14,53.35,7.01
2018-10-23,6581.2,6553.51,13856.601756,-0.42,56.74,3.53
2018-10-24,6553.51,6565.5,11951.543977,0.18,63.16,1.93
2018-10-25,6566.81,6528.09,10342.701244,-0.59,100.0,-1.57
2018-10-26,6528.13,6538.63,9443.504156,0.16,95.61,-3.01
2018-10-27,6538.63,6505.6,7776.907864,-0.51,83.21,-5.87
2018-10-28,6505.6,6489.93,5743.933728,-0.24,65.65,-8.33
2018-10-29,6489.93,6344.5,13827.224067,-2.24,0.0,-18.69
2018-10-30,6344.5,6330.87,8877.175385,-0.21,0.0,-24.99
2018-10-31,6330.01,6371.93,12148.888216,0.66,11.88,-24.88
2018-11-01,6369.52,6410.0,9099.035841,0.64,31.84,-20.88
2018-11-02,6410.0,6433.98,9739.440679,0.37,50.12,-15.52
2018-11-03,6432.8,6387.09,7661.241476,-0.71,26.93,-14.06
2018-11-04,6388.0,6485.85,10592.394943,1.53,51.47,-5.8
2018-11-05,6485.85,6468.99,8987.882156,-0.26,50.36,-1.07
2018-11-06,6468.99,6519.11,11926.565699,0.77,64.05,5.46
2018-11-07,6522.73,6578.46,14271.591117,0.85,71.76,13.37
2018-11-08,6578.46,6479.84,13259.789282,-1.5,64.78,11.61
2018-11-09,6479.84,6419.99,11787.616583,-0.92,60.57,6.33
2018-11-10,6419.99,6433.05,7714.829926,0.2,69.11,3.76
2018-11-11,6435.16,6449.81,8213.507117,0.23,89.71,3.25
2018-11-12,6450.71,6453.07,10132.782567,0.04,100.0,3.19
2018-11-13,6451.68,6457.66,11790.564933,0.09,100.0,3.49
2018-11-14,6458.98,5922.41,46478.964003,-8.31,2.95,-30.45
2018-11-15,5917.2,5753.4,47700.829401,-2.77,0.0,-60.64
2018-11-16,5757.09,5655.94,38721.802274,-1.76,0.0,-82.19
2018-11-17,5650.57,5628.29,26411.241413,-0.39,0.71,-92.56
2018-11-18,5630.49,5662.0,23844.999347,0.56,0.0,-91.23
2018-11-19,5661.94,4910.03,70580.892856,-13.28,0.0,-132.59
2018-11-20,4913.4,4558.86,117380.95159,-7.22,0.0,-172.65
2018-11-21,4559.91,4661.07,61071.829475,2.22,3.23,-180.47
2018-11-22,4661.08,4370.0,34531.119143,-6.24,2.14,-192.36
2018-11-23,4370.9,4420.61,49371.920322,1.14,5.93,-183.93
2018-11-24,4415.63,3932.44,61693.111006,-10.94,2.43,-197.18
2018-11-25,3933.68,4085.78,101693.975588,3.87,9.93,-181.92
2018-11-26,4088.69,3862.2,94504.865717,-5.54,8.36,-173.25
2018-11-27,3864.45,3875.21,67480.607212,0.28,21.06,-153.65
2018-11-28,3875.63,4264.85,91983.567949,10.04,100.0,-103.85
2018-11-29,4262.06,4295.84,73980.198669,0.79,100.0,-60.39
2018-11-30,4295.72,4041.32,67758.446283,-5.92,93.56,-41.26
2018-12-01,4041.27,4190.02,44840.073481,3.68,100.0,-12.55
2018-12-02,4190.98,4161.01,38912.15479,-0.72,95.55,9.34
2018-12-03,4160.55,3884.01,49094.369163,-6.65,100.0,9.96
2018-12-04,3884.76,3951.64,48489.551613,1.72,100.0,19.2
2018-12-05,3950.98,3769.84,44004.799448,-4.58,83.5,17.38
2018-12-06,3768.44,3508.75,68378.796943,-6.89,84.67,3.63
2018-12-07,3508.75,3403.55,95145.457442,-3.0,76.14,-6.94
2018-12-08,3403.57,3410.93,55365.949949,0.22,99.57,-7.76
2018-12-09,3411.36,3545.37,45956.893296,3.93,97.56,5.71
2018-12-10,3548.49,3432.88,40989.244553,-3.26,100.0,11.64
2018-12-11,3434.01,3380.39,35920.864154,-1.56,91.15,16.35
2018-12-12,3379.23,3445.0,33922.931286,1.95,12.13,27.48
2018-12-13,3446.38,3302.06,40040.917013,-4.19,0.0,28.74
2018-12-14,3302.06,3224.17,44492.983807,-2.36,14.93,27.84
2018-12-15,3225.19,3211.72,29796.041436,-0.42,0.0,29.74
2018-12-16,3211.71,3228.67,24628.808538,0.53,5.9,35.11
2018-12-17,3229.22,3509.08,66762.216388,8.67,92.11,59.1
2018-12-18,3509.03,3652.98,61369.615257,4.1,100.0,84.66
2018-12-19,3653.0,3662.22,94137.341014,0.25,100.0,101.08
2018-12-20,3660.01,4049.62,101543.835986,10.65,100.0,134.81
2018-12-21,4051.86,3838.66,82343.850112,-5.26,91.28,139.12
